candidate_id,window_id,subject_id,activity_id,activity_name,value_0,value_1,value_2,value_3,value_4,value_5,value_6,value_7,value_8,value_9,value_10,value_11,value_12,value_13,value_14,value_15,value_16,value_17,value_18,value_19,value_20,value_21,value_22,value_23,value_24,value_25,value_26,value_27,value_28,value_29,value_30,value_31,value_32,value_33,value_34,value_35,value_36,value_37,value_38,value_39,value_40,value_41,value_42,value_43,value_44,value_45,value_46,value_47,value_48,value_49,value_50,value_51,value_52,value_53
192,5252,108,3,standing,0.0067,-0.7749,-0.0234,-0.1422,-0.1487,-0.555,-0.4299,0.0225,-0.0066,0.0068,0.013,0.0261,-0.0122,0.0067,0.0123,0.0337,0.0113,-0.0376,-0.3382,-0.001,-0.585,0.0016,-0.006,0.0243,0.7776,0.016,0.028,-0.0043,-0.0246,-0.0152,-0.2665,-0.0273,-0.0048,-0.0153,0.0257,0.0011,-0.005,-0.3451,-0.0054,0.5137,-0.0108,-0.0104,-0.0124,0.3745,-0.0039,0.0076,0.0302,-0.0033,0.0125,0.0023,0.0308,-0.0359,-0.013,0.0039
193,5253,108,3,standing,0.004,-0.5978,-0.0205,-0.1251,-0.1741,-0.4701,-0.218,-0.0231,0.0071,0.0044,0.0368,0.0184,-0.0328,0.0047,0.0232,0.0235,0.0218,-0.0014,-1.163,-0.0147,-0.5691,-0.0165,0.002,0.0274,0.7726,0.0105,0.0242,0.0365,-0.0136,0.0055,-0.1682,-0.0108,-0.0187,-0.0083,-0.0027,-0.0133,-0.0022,-0.3456,-0.0078,0.6725,-0.0125,-0.0104,0.0063,-0.2124,0.0094,-0.0044,0.0352,0.0069,0.0272,0.0052,0.0288,-0.0326,-0.0143,0.0028
194,5254,108,3,standing,0.0032,-0.7779,-0.0286,-0.105,-0.288,-0.4753,-0.3155,0.0234,-0.0045,0.0213,0.047,-0.0172,-0.0075,-0.0225,0.011,0.034,0.0288,-0.0168,-0.0624,0.0167,-0.5926,-0.0013,-0.0024,-0.0202,0.7276,0.0009,0.0242,0.0223,-0.0304,0.0107,-0.1505,-0.0082,-0.0548,-0.0071,0.0174,-0.0279,-0.0007,-0.2387,-0.0045,0.5744,-0.0069,-0.0104,0.0138,-0.2062,-0.0064,0.0068,0.0443,0.0222,0.0384,0.0034,0.0236,-0.0321,-0.0102,0.0008
195,5255,108,3,standing,0.0016,-0.7553,-0.0169,-0.0746,-0.3271,-0.9463,-0.086,-0.0051,-0.0386,0.0072,0.0127,-0.0207,-0.0128,0.0158,0.0063,0.019,0.0361,0.0168,-0.2935,0.0013,-0.5479,-0.0046,-0.0034,0.0448,0.7145,0.0537,-0.0311,0.0235,-0.0385,-0.013,-0.1432,-0.0062,-0.1267,0.0078,-0.0089,0.0093,-0.0021,-0.2166,-0.0037,0.6458,-0.0156,-0.0096,0.0006,-0.318,0.0061,-0.0003,0.0371,0.0159,0.012,0.01,0.0151,-0.0376,-0.0103,-0.0005
197,5257,108,3,standing,0.0164,-0.706,-0.0129,0.0493,-0.1329,-0.5241,-0.2111,-0.0023,-0.0014,0.0157,0.0101,-0.0205,-0.035,-0.0072,0.0069,0.0294,0.0288,0.0051,-0.0983,-0.0162,-0.5628,-0.0117,0.0067,-0.009,0.73,-0.0177,-0.01,0.0251,-0.0063,-0.0236,-0.1435,-0.0283,-0.0485,-0.0468,-0.0031,0.0016,-0.0017,-0.204,-0.0051,0.545,-0.0134,-0.0058,-0.0019,0.5196,-0.0062,0.0145,0.0141,-0.0033,0.0278,0.0112,0.0169,-0.0334,-0.0107,0.005
198,5258,108,3,standing,0.0344,-0.7226,-0.0026,0.1075,0.2556,0.7812,-0.3044,0.048,0.0003,0.0101,0.0046,0.0056,-0.0364,0.0071,0.0058,0.0298,0.0373,0.0007,-0.5682,-0.0176,-0.5431,-0.0066,-0.0071,-0.0568,0.6109,0.0306,0.0645,-0.018,-0.0046,-0.0361,-0.1575,-0.0415,-0.087,-0.0028,-0.0032,0.0043,-0.0029,-0.2326,-0.002,0.5457,-0.0011,-0.0139,0.0077,0.4979,0.0043,0.0021,0.0384,0.0087,0.0263,0.0053,0.0177,-0.0334,-0.012,0.0025
203,5263,108,3,standing,0.001,-0.5349,-0.0411,0.1232,0.1998,0.6685,-0.3139,0.0152,0.0556,0.1658,-0.2055,-0.0827,-0.0416,-0.0387,-0.0173,0.0389,0.0346,-0.0556,0.5225,-0.0077,-0.5938,-0.0052,-0.005,-0.0242,0.5423,-0.0466,0.0136,0.0002,0.0112,0.0113,0.1877,-0.0234,0.0382,-0.035,0.0449,0.0051,-0.0037,-0.2155,-0.0046,0.5947,-0.013,-0.0097,0.0017,0.6637,0.0228,0.0097,0.0318,-0.0238,0.0386,-0.0041,0.016,-0.0329,-0.0156,0.0024
204,5264,108,3,standing,0.0207,-0.5339,0.0021,-0.0758,-0.166,-0.378,0.0872,0.0008,0.058,0.0236,-0.0054,-0.034,-0.0196,-0.0023,0.0134,0.0156,0.019,0.0125,0.4625,0.0241,-0.5579,-0.008,0.0001,-0.0218,0.6923,-0.0218,0.0068,-0.0305,-0.0281,-0.024,-0.1404,0.0247,-0.0654,0.0043,0.0172,0.0017,-0.0025,-0.225,-0.003,0.5351,-0.0142,-0.0142,0.0029,0.3924,-0.0113,0.0074,0.0063,0.0083,0.0226,0.0054,0.0198,-0.0315,-0.0126,0.0049
205,5265,108,3,standing,0.003,-0.5471,0.0257,0.1103,0.1387,0.4696,0.1076,-0.0009,-0.0285,0.0163,0.0107,-0.0141,-0.0338,0.001,0.0099,0.0455,0.0323,-0.0036,1.6137,-0.0216,-0.5368,0.0062,-0.0133,0.0002,0.5598,0.0016,-0.0066,0.0104,-0.0107,-0.0168,-0.1821,-0.017,-0.02,-0.0158,-0.0202,0.0245,-0.001,-0.2264,-0.0045,0.7673,-0.0151,-0.011,-0.0121,0.5356,-0.0115,0.005,0.0247,-0.0022,0.0214,0.0033,0.0243,-0.0383,-0.0101,-0.0016
206,5266,108,3,standing,0.0035,-0.7502,-0.0231,-0.0543,-0.1564,-0.5041,-0.3715,-0.0477,-0.022,0.0682,0.0017,0.0345,-0.0091,0.0011,0.007,0.019,0.0266,0.0007,-1.1084,0.0044,-0.5741,0.002,0.0037,-0.0358,0.6876,0.035,-0.0327,-0.0356,-0.0277,-0.0096,-0.1606,-0.0407,-0.019,-0.0311,-0.033,-0.0149,0.0007,-0.2624,-0.0077,0.4847,0.0045,-0.0104,0.0235,0.4634,0.014,-0.0067,0.0068,0.0155,0.0224,0.0111,0.02,-0.0416,-0.0107,-0.0024
207,5267,108,3,standing,0.0063,-0.5281,-0.0383,-0.0456,-0.1731,-0.5047,-0.1251,0.012,0.0069,0.0586,0.0037,0.0018,-0.0545,0.0084,0.0245,0.0259,0.0064,-0.0064,-0.0675,-0.0052,-0.5837,-0.0025,-0.0055,0.0165,0.748,-0.0004,-0.0338,0.0055,-0.0112,-0.0185,-0.2096,-0.0328,-0.0622,-0.0473,-0.0047,0.0155,0.0021,-0.2164,-0.0014,0.5825,-0.0101,-0.0113,-0.0066,0.2689,-0.0084,0.0161,0.0266,0.0158,0.0279,-0.0032,0.0265,-0.0384,-0.0092,0.0006
208,5268,108,3,standing,0.0161,-0.6342,-0.0244,-0.0652,-0.1806,-0.6542,-0.3041,-0.0015,-0.0486,0.0202,0.0106,-0.034,-0.0308,-0.0015,0.014,0.0017,0.0366,0.0006,-0.0502,-0.009,-0.5478,0.0009,-0.0044,0.0019,0.7205,-0.0087,0.034,-0.0286,-0.036,0.0104,-0.2323,-0.0262,-0.0065,-0.0248,0.0017,-0.0044,-0.0009,-0.341,-0.0094,0.665,0.0022,-0.0224,-0.0081,-0.1601,0.0164,0.0069,0.0352,0.0084,0.0184,-0.0036,0.0117,-0.0434,-0.0075,0.0054
211,5271,108,3,standing,0.0108,-0.5764,-0.0183,-0.1549,-0.4338,-1.187,-0.2537,0.0415,0.1555,0.0634,0.045,-0.0737,-0.0786,-0.0177,0.0096,0.0574,0.0564,0.0554,-0.0617,0.0257,-0.5807,0.0069,-0.0153,-0.0249,0.6408,0.0055,0.0752,0.018,-0.0095,-0.0353,-0.1121,0.0232,-0.024,-0.0169,-0.0676,0.0215,-0.0003,-0.335,-0.0046,0.7847,-0.0038,-0.0111,0.0151,0.4153,-0.0071,-0.0114,0.0288,0.0279,0.0142,-0.0126,0.0382,-0.0377,-0.016,0.0074
212,5272,108,3,standing,0.0042,-0.5334,-0.0143,-0.0963,-0.1822,-0.5398,-0.1953,0.0125,-0.0171,0.0132,0.0443,-0.009,-0.0482,-0.0222,0.0173,0.0486,0.0201,0.0081,-0.5812,-0.0268,-0.5976,-0.0038,-0.0036,0.0013,0.6843,-0.0034,0.0009,-0.0107,-0.008,-0.0322,-0.0955,-0.0133,-0.0321,-0.0081,0.0163,0.0222,-0.0063,-0.2676,-0.0064,0.7084,-0.0122,-0.0045,0.0069,0.328,0.0041,0.0074,0.0294,0.0114,0.018,-0.0066,0.0202,-0.0313,-0.0148,0.0004
213,5273,108,3,standing,0.0038,-0.556,-0.0147,0.0184,0.1074,0.1266,-0.2866,-0.0226,0.0056,0.0165,0.0462,0.0052,-0.0268,0.005,0.0079,0.0388,0.0122,0.0005,0.133,0.0004,-0.5706,-0.0044,0.0025,0.0015,0.5501,0.0042,-0.0332,0.0045,0.0211,0.0032,-0.1365,0.0105,0.0438,-0.0046,0.0123,0.0052,-0.0034,-0.2339,-0.0087,0.6155,0.0012,-0.016,0.0104,0.3299,0.0109,-0.0011,0.0271,0.0082,0.0232,0.0162,0.0249,-0.0342,-0.0051,0.002
214,5274,108,3,standing,0.0063,-0.7478,-0.0304,-0.0254,-0.2036,-0.6007,-0.3091,-0.0388,-0.0542,0.1781,-0.0121,0.0207,-0.0156,0.0074,0.0121,0.0079,0.0238,0.0256,-0.3044,0.006,-0.5724,-0.0245,-0.0022,-0.0064,0.7288,0.0033,-0.0678,0.0049,0.004,-0.0067,-0.2875,0.0045,-0.0274,0.0272,0.025,0.0203,-0.0078,-0.2065,-0.0072,0.4886,-0.0098,-0.0046,0.0271,0.1542,0.0046,0.018,0.0042,0.0212,0.0165,0.0008,0.0242,-0.0357,-0.0112,0.0034
215,5275,108,3,standing,0.0068,-0.6792,-0.0268,-0.1473,-0.1766,-0.4942,-0.1405,-0.0228,0.0109,0.0198,0.0083,-0.004,-0.0043,0.0047,0.0079,0.0113,0.0139,0.0067,-0.1988,0.0032,-0.5303,0.0055,0.0042,-0.0231,0.714,0.0181,0.0207,0.0184,0.005,0.0036,-0.0935,-0.0165,-0.0117,-0.0252,-0.0072,0.0057,0.0028,-0.2569,-0.0112,0.5595,-0.013,-0.004,0.0204,-0.1968,0.0182,0.0083,0.016,0.0061,0.0041,0.0174,0.0174,-0.036,-0.008,0.0052
216,5276,108,3,standing,0.0105,-0.5799,0.0063,0.0926,0.0806,0.5308,-0.1111,0.0557,0.1124,-0.0045,0.0411,0.1551,-0.0447,-0.0523,-0.0323,-0.0375,-0.0184,-0.0054,-0.2408,0.0152,-0.5356,-0.0114,0.0121,-0.0134,0.6488,0.0215,0.025,-0.023,-0.01,-0.0044,0.0379,-0.0155,-0.1174,0.0282,0.0201,-0.0173,-0.0065,-0.1961,-0.0051,0.5689,-0.0172,-0.0028,0.0029,0.3544,0.0083,0.0188,0.0079,-0.0162,-0.0378,0.0077,0.0164,-0.035,-0.0065,0.0063
217,5277,108,3,standing,0.0038,-0.5477,-0.0113,-0.141,-0.178,-0.5594,-0.2231,0.0175,-0.1037,-0.0503,0.0378,-0.0106,-0.0227,-0.0088,-0.0203,0.0279,0.0124,-0.0012,1.1962,-0.0141,-0.5753,0.0025,-0.0018,0.0165,0.6236,-0.0122,0.0126,-0.0175,-0.015,0.0041,-0.0275,-0.0249,0.0042,-0.0407,-0.0143,0.0045,-0.0054,-0.2115,-0.0044,0.5941,-0.0029,-0.0052,0.0009,0.4562,0.0055,0.0024,0.0326,0.006,0.0263,0.0011,0.0146,-0.0348,-0.0104,0.0021
218,5278,108,3,standing,0.0357,-0.775,-0.0088,-0.122,-0.1731,-0.5712,-0.1562,0.0413,-0.3656,0.0713,0.0422,0.0043,-0.0217,0.0042,0.0217,0.0276,0.0048,0.0033,0.4928,0.0325,-0.5646,-0.0158,0.0022,-0.0602,0.6276,0.0588,0.0774,-0.0251,-0.0069,0.0007,-0.169,0.0121,-0.0729,0.016,0.0155,-0.04,0.0011,-0.316,-0.0114,0.6126,-0.0061,-0.0173,0.0001,0.4479,0.0245,0.0088,0.0239,-0.0001,0.006,-0.0152,0.0134,-0.028,-0.0048,0.0061
219,5279,108,3,standing,0.0418,-0.6847,-0.0043,-0.1093,-0.366,-0.9671,-0.0735,0.0042,0.1424,0.0671,-0.022,-0.0308,-0.0111,-0.0415,0.0277,0.0352,0.0058,-0.0252,1.1331,0.0168,-0.5805,-0.0081,-0.0047,0.0154,0.6771,0.0147,0.0371,-0.0334,-0.0342,0.0049,0.1219,0.0055,0.0105,-0.0013,0.0417,0.008,0.0011,-0.2406,-0.0082,0.4581,-0.0078,-0.0237,0.0046,0.3507,-0.0024,0.0074,0.0083,0.0003,0.0089,0.0103,0.0223,-0.0361,-0.0143,0.0024
220,5280,108,3,standing,0.0226,-0.782,-0.0138,-0.0715,-0.1662,-0.4525,-0.3673,0.0042,-0.0117,0.0333,-0.0064,-0.0283,-0.029,-0.0077,0.0201,0.0368,0.0222,-0.0311,0.5016,-0.006,-0.5784,-0.007,0.0025,-0.0409,0.7181,-0.0327,0.0096,0.0183,-0.0115,-0.0158,-0.1899,-0.0166,-0.0621,-0.0083,-0.0015,0.0221,-0.0046,-0.2115,-0.0035,0.6619,-0.002,-0.0146,-0.007,-0.2314,-0.0134,-0.003,0.0057,0.0064,0.0267,-0.005,0.0373,-0.0355,-0.012,0.0052
221,5281,108,3,standing,0.0246,-0.5436,-0.0106,-0.1172,-0.3742,-0.8597,-0.232,-0.0434,-0.1558,0.0089,0.011,0.0225,0.0002,0.0128,0.0138,0.0071,0.0257,-0.0166,-0.0268,0.0008,-0.57,-0.0128,-0.0131,0.0189,0.7537,-0.0071,-0.0264,-0.0285,-0.0327,-0.0049,-0.1573,-0.0106,-0.0244,-0.0058,-0.0233,-0.0009,-0.0056,-0.2086,-0.0033,0.4362,-0.0154,-0.0026,-0.0029,0.3503,-0.0021,0.0104,0.0271,0.0006,0.0115,-0.0075,0.0357,-0.0266,-0.0082,0.0074
222,5282,108,3,standing,0.0213,-0.7169,-0.0045,-0.1485,-0.1463,-0.4622,-0.1861,-0.0028,0.1144,0.0833,0.0463,0.0242,-0.0678,-0.0109,0.0159,0.0148,0.0316,-0.0012,-0.6761,-0.033,-0.5224,0.0009,0.0062,0.025,0.7202,-0.0167,-0.0242,-0.0036,-0.0223,-0.0306,-0.2544,-0.0177,-0.0212,-0.0676,-0.0086,-0.0044,-0.0046,-0.2157,-0.0039,0.5253,-0.0117,-0.0087,0.0008,0.2182,-0.0068,0.0215,0.037,0.0021,0.0186,0.011,0.0287,-0.0345,-0.0121,0.0034
223,5283,108,3,standing,0.0052,-0.6195,-0.008,-0.0369,-0.1711,-0.4867,-0.1805,-0.0006,0.0008,0.0137,0.0177,0.0062,-0.0298,-0.0009,0.0102,0.024,0.0279,0.0071,0.4916,-0.0321,-0.5536,-0.0054,0.0031,0.0104,0.5349,0.0162,-0.0135,-0.009,0.0084,-0.017,-0.2228,-0.0369,-0.0621,-0.0178,-0.0121,0.0154,-0.003,-0.2266,-0.0036,0.6373,0.0024,-0.0111,0.0051,-0.3649,0.0052,0.002,0.0281,-0.0005,0.0132,-0.0013,0.0281,-0.0329,-0.0111,0.0032
224,5284,108,3,standing,0.016,-0.769,-0.0018,-0.0614,-0.1627,-0.4949,-0.4626,-0.0466,0.0343,-0.0311,-0.0114,0.0153,-0.0297,-0.007,0.0098,0.0327,0.0375,0.0147,-0.1389,-0.0038,-0.5564,0.0033,0.0031,-0.0133,0.7171,0.0216,0.0264,0.0248,-0.0215,-0.0263,-0.2533,-0.0279,-0.1621,-0.0427,-0.0096,-0.0124,-0.0044,-0.2688,-0.0082,0.7516,-0.0109,-0.0011,-0.0051,0.3834,-0.008,-0.0106,0.0195,0.0024,0.0204,-0.0157,0.0367,-0.035,-0.0112,0.0036
225,5285,108,3,standing,0.0012,-0.6892,-0.0273,-0.0465,-0.0949,-0.3932,-0.3464,-0.0002,0.0361,0.0364,-0.0581,-0.0058,-0.0262,-0.0134,0.012,0.0323,0.0046,-0.0102,-0.2565,0.0023,-0.5729,-0.0146,-0.0086,-0.0002,0.6093,-0.0314,-0.0631,0.0038,-0.0124,-0.0258,-0.2194,-0.0263,-0.0093,0.0014,-0.0142,-0.0013,-0.0024,-0.2152,-0.0063,0.472,0.0002,-0.017,0.0064,0.4873,0.0168,0.0105,0.0382,-0.0027,0.0142,-0.0007,0.0258,-0.0416,-0.01,-0.0011
226,5286,108,3,standing,0.0406,-0.7813,-0.0651,-0.0931,-0.1475,-0.4974,-0.5004,0.1273,-0.2513,-0.2552,-0.0706,0.1142,-0.0289,0.0412,0.0083,0.0401,0.0539,0.1228,1.3809,-0.0853,-0.548,-0.0284,0.0029,-0.1354,0.5534,0.1262,0.1361,0.0562,0.0137,0.0668,-0.2972,-0.1774,-0.1331,-0.0225,-0.1332,0.1435,0.0001,-0.207,-0.0089,0.4963,-0.0026,-0.0182,-0.0055,-0.2392,-0.0455,-0.0262,0.0572,-0.0118,0.0286,-0.0183,0.0356,-0.0273,-0.0103,0.0056
228,5288,108,3,standing,0.0013,-0.7085,-0.0468,-0.0764,-0.2466,-0.5534,-0.2445,0.0116,-0.1571,-0.0056,0.1352,-0.0803,-0.0173,-0.008,-0.0349,0.0503,0.044,0.061,0.1056,0.0231,-0.575,-0.003,-0.0043,0.0107,0.6057,0.0323,0.1655,0.0117,0.0134,-0.0174,-0.1736,0.0552,0.0313,-0.0288,-0.1114,0.0135,-0.0077,-0.2056,-0.0128,0.6236,-0.0043,-0.0124,-0.0032,-0.3304,-0.0006,-0.0222,-0.0021,0.0258,0.0361,-0.0009,0.0212,-0.036,-0.0067,-0.0032
229,5289,108,3,standing,0.0006,-0.5895,-0.0097,-0.0253,-0.1579,-0.4761,-0.4668,0.0171,-0.0025,0.0352,0.0067,-0.0041,-0.0229,0.0105,0.0129,0.0342,0.0309,0.0003,2.2324,-0.0047,-0.5967,0.0005,0.0005,0.0075,0.6383,-0.0022,0.0054,-0.001,-0.0081,-0.026,-0.1757,-0.0084,0.0254,-0.0425,-0.0011,-0.0051,-0.0034,-0.2207,-0.0071,0.5876,-0.0156,-0.0126,0.0206,0.5705,0.0024,0.0134,0.0481,-0.0025,0.0075,0.0064,0.0026,-0.0394,-0.0149,0.0065
230,5290,108,3,standing,0.0171,-0.4899,-0.023,0.0095,0.0144,0.2787,0.2414,-0.0386,-0.0207,-0.0608,-0.0634,-0.0363,-0.013,-0.0333,-0.0174,-0.0056,0.05,0.0107,0.0664,-0.0404,-0.5828,-0.0165,-0.0061,0.0622,0.7026,-0.102,-0.0183,0.0412,-0.0417,0.0124,-0.2261,-0.034,-0.0532,0.0095,-0.0464,0.0218,-0.0057,-0.2405,-0.0016,0.5649,-0.0046,-0.0129,0.016,0.1182,0.0368,-0.0111,0.0133,0.0004,0.0238,0.0106,0.0329,-0.038,-0.0068,0.0074
234,5294,108,3,standing,0.0026,-0.6576,-0.0201,0.0721,-0.2094,-0.3937,-0.2858,-0.0324,0.0405,0.0256,0.0603,-0.014,-0.0173,-0.0162,0.0067,0.033,0.0216,0.047,-0.1093,0.0166,-0.5538,-0.0108,0.0011,-0.0388,0.6909,-0.0065,-0.0224,0.0163,-0.0367,0.0202,-0.0569,-0.031,-0.0474,-0.0338,-0.0353,0.0315,0.0029,-0.3123,-0.0048,0.678,-0.0026,-0.0123,0.0142,0.4333,-0.0008,-0.0008,0.0317,-0.0044,0.0084,-0.0022,0.0207,-0.0348,-0.0097,0.0011
235,5295,108,3,standing,0.0132,-0.4666,0.0251,-0.0834,-0.0647,-0.2468,-0.2889,-0.0153,-0.0808,0.0174,-0.0011,-0.0222,-0.037,0.0177,0.0097,0.0262,0.0047,0.0027,0.7122,0.0147,-0.5633,0.0045,-0.0034,0.0254,0.6711,-0.0062,0.0043,-0.0246,-0.0286,-0.0112,-0.2064,0.0087,0.0016,-0.0278,0.0202,-0.0063,0.0046,-0.3361,-0.0036,0.4528,-0.0054,-0.0182,-0.0016,0.1643,-0.0111,-0.0025,0.0488,0.0364,0.0267,0.005,0.0191,-0.0323,-0.0114,0.0024
236,5296,108,3,standing,0.0352,-0.6461,-0.0136,-0.0814,-0.1647,-0.5481,0.0338,0.0208,0.0287,-0.1543,0.1216,-0.0646,-0.046,0.011,0.012,0.0239,0.01,0.0034,1.4458,-0.0051,-0.5779,0.0038,0.0023,0.0142,0.5224,0.017,0.0011,-0.0143,-0.0084,-0.0118,-0.1262,-0.0185,-0.0563,-0.0083,0.0124,0.0046,-0.0024,-0.3739,-0.0052,0.5909,-0.0114,-0.01,-0.014,0.6011,0.0063,-0.0053,0.0199,0.008,0.0323,-0.0082,0.0237,-0.0347,-0.0058,0.0004
238,5298,108,3,standing,0.0158,-0.675,0.0081,-0.141,-0.2209,-0.7603,0.0932,0.0032,0.0061,0.0356,0.0158,-0.0204,-0.0329,-0.0107,0.0107,0.0198,0.0026,0.0067,-0.1894,0.0026,-0.582,-0.0116,0.0019,-0.01,0.648,0.0089,0.0065,0.0043,-0.0266,0.0138,-0.1526,0.0024,-0.0175,-0.0347,0.0061,-0.0084,-0.0007,-0.213,-0.0021,0.6746,-0.0123,-0.0101,-0.0147,0.3559,0.0252,-0.0014,0.0169,0.0266,0.03,0.0156,0.0154,-0.0346,-0.0114,0.0045
239,5299,108,3,standing,0.0051,-0.5229,-0.0257,-0.0634,-0.1596,-0.5071,-0.1241,-0.0056,0.002,0.0152,0.0315,-0.0016,-0.0481,-0.0056,0.0098,0.0411,0.0068,0.0076,-0.3301,-0.015,-0.5878,-0.0103,0.0004,0.0128,0.7278,-0.0382,0.0035,-0.0104,-0.0181,-0.0043,-0.183,-0.0253,-0.0043,-0.0246,0.0074,0.0064,-0.0039,-0.2288,-0.0054,0.7653,-0.0041,-0.0158,-0.0082,0.5068,-0.0054,-0.0054,0.0181,0.0151,0.0127,0.0032,0.0143,-0.0364,-0.005,0.0009
240,5300,108,3,standing,0.0483,-0.537,-0.04,-0.1283,-0.245,-0.3725,-0.0507,0.1166,-0.1713,-0.018,-0.014,0.0047,0.047,-0.0467,0.0638,-0.0037,0.0054,0.0058,0.3731,-0.0287,-0.5669,0.0053,-0.0003,0.0162,0.6361,-0.0102,0.0153,-0.0262,-0.0426,0.0365,0.043,-0.0381,-0.0213,0.0071,-0.0099,-0.0178,-0.0046,-0.2496,-0.0036,0.3455,-0.0077,-0.0112,-0.0145,0.1943,0.0183,0.005,0.036,0.025,0.0383,0.0027,0.0245,-0.0345,-0.0114,-0.0003
245,5305,108,3,standing,0.033,-0.7311,-0.0112,-0.0952,-0.1955,-0.5506,-0.374,-0.0012,-0.0267,0.0341,-0.0207,0.0105,-0.0287,-0.0055,0.0214,0.0144,0.0204,-0.0233,-0.4463,-0.0312,-0.5786,-0.0007,-0.0151,0.027,0.5173,0.0278,0.0014,0.0107,-0.0253,0.0002,-0.2417,-0.0366,-0.0278,-0.0551,-0.0175,0.0268,-0.005,-0.3479,-0.0075,0.5762,0.0004,-0.0148,0.0058,-0.2568,-0.0006,-0.01,0.0226,-0.0035,0.0097,-0.0107,0.0208,-0.0387,-0.0122,-0.0041
246,5306,108,3,standing,0.0252,-0.5796,-0.0218,-0.1476,-0.1853,-0.5639,0.1032,0.05,-0.1726,-0.0167,-0.0574,-0.0515,-0.0167,-0.0221,0.0168,0.0352,0.0246,0.0684,-0.6297,0.0118,-0.5782,-0.0202,-0.0079,-0.0204,0.7772,0.0273,-0.0577,-0.0567,-0.0752,-0.0551,-0.3212,0.037,-0.1455,0.0504,-0.0332,0.0045,-0.0063,-0.3438,-0.0021,0.7033,0.003,-0.0109,-0.0104,0.5455,0.0022,-0.0111,0.0568,0.0159,0.0206,0.0089,0.0175,-0.0393,-0.0104,-0.0009
247,5307,108,3,standing,0.0222,-0.5358,-0.058,-0.0496,-0.1389,-0.4221,0.052,0.0161,0.0716,-0.1712,-0.1878,-0.0808,-0.1094,0.0089,0.0266,0.0084,0.0256,-0.057,-0.3164,0.0174,-0.596,0.0062,-0.0074,-0.0573,0.7702,0.0001,-0.0305,-0.0511,0.0011,-0.022,0.0076,0.0023,-0.1031,0.0277,0.0124,0.0137,0.0003,-0.2589,-0.0093,0.558,0.0056,-0.0209,0.0018,-0.2233,0.0243,0.0076,0.0237,0.0002,0.0206,0.0167,0.0194,-0.0327,-0.0122,0.0021
248,5308,108,3,standing,0.0446,-0.4961,-0.0662,-0.0707,-0.1776,-0.4532,-0.0782,0.174,0.2105,0.2118,0.2771,-0.0527,-0.0193,-0.0512,0.0508,0.0547,0.0383,0.0123,0.012,0.0459,-0.5794,-0.0233,0.0248,-0.034,0.5172,-0.0518,0.0589,-0.0344,0.0475,0.0157,-0.1258,0.0035,0.0604,-0.0037,-0.0018,-0.0252,0.0046,-0.3044,-0.0025,0.5979,-0.0079,-0.0154,-0.0062,0.6733,0.0147,0.0286,0.0201,0.0063,0.0054,0.0086,0.0479,-0.0285,-0.0088,0.004
249,5309,108,3,standing,0.032,-0.5764,0.0042,-0.0433,-0.1586,-0.5376,-0.2519,-0.0284,0.1633,0.1723,-0.2832,-0.0124,-0.0536,0.0279,0.0086,0.0102,0.0477,-0.0565,-0.4642,0.0035,-0.5874,-0.0013,-0.004,-0.0313,0.6274,0.0183,0.0036,-0.0238,0.0122,-0.0171,-0.1874,-0.0636,-0.1186,-0.0196,-0.0119,-0.0107,-0.0044,-0.2221,-0.0095,0.6692,-0.0165,-0.0073,-0.005,0.5671,-0.0046,0.0132,0.0238,-0.0057,0.0202,-0.0014,0.0017,-0.0417,-0.0142,-0.0021
250,5310,108,3,standing,0.0284,-0.7665,-0.0049,0.1312,-0.2821,-0.9631,-0.313,-0.0626,-0.0379,-0.2883,-0.0164,-0.0058,-0.0369,0.025,0.0449,0.1087,0.0591,-0.0521,1.7687,-0.1058,-0.5848,0.0035,-0.0015,-0.0214,0.6386,-0.0061,-0.0224,-0.0143,-0.0105,-0.0074,0.0171,0.0261,-0.1045,-0.029,-0.0467,0.0132,-0.0071,-0.2027,-0.0027,0.6369,0.0076,-0.0163,-0.0113,0.5561,-0.0055,-0.0207,0.0384,0.0256,0.0236,-0.0075,0.0311,-0.0343,-0.0104,0.0082
252,5312,108,3,standing,0.0088,-0.6302,-0.0338,-0.0682,-0.1706,-0.563,0.2175,0.0545,-0.1378,0.0368,0.0015,0.0102,-0.0414,-0.0244,0.0373,0.0356,0.0474,0.0093,0.1631,0.0571,-0.5699,0.003,0.0014,0.0133,0.7502,0.0253,0.041,0.0445,0.0263,0.0074,0.0235,0.0406,0.1564,0.0367,0.0516,-0.0321,-0.0021,-0.2386,-0.0069,0.4828,-0.0045,-0.0167,0.0254,0.5191,-0.0061,0.0255,0.0369,0.0278,0.0065,-0.0012,0.0226,-0.0319,-0.0065,0.0032
253,5313,108,3,standing,0.0028,-0.5135,-0.0037,0.16,0.3058,0.9752,-0.3864,-0.0107,0.0175,-0.0124,-0.0157,0.0204,-0.0279,0.0066,0.0139,0.0473,0.0115,0.0082,0.007,-0.0032,-0.5532,0.0007,0.0055,0.0022,0.7006,0.01,0.0133,0.0238,0.0111,-0.0072,-0.1325,-0.0261,-0.0502,0.0014,0.007,0.0085,-0.0064,-0.2273,-0.0088,0.5552,-0.0131,-0.0131,0.0176,0.3044,0.0213,-0.0055,0.0438,0.0097,0.0066,0.014,0.0266,-0.0441,-0.0065,0.0068
