candidate_id,window_id,subject_id,activity_id,activity_name,value_0,value_1,value_2,value_3,value_4,value_5,value_6,value_7,value_8,value_9,value_10,value_11,value_12,value_13,value_14,value_15,value_16,value_17,value_18,value_19,value_20,value_21,value_22,value_23,value_24,value_25,value_26,value_27,value_28,value_29,value_30,value_31,value_32,value_33,value_34,value_35,value_36,value_37,value_38,value_39,value_40,value_41,value_42,value_43,value_44,value_45,value_46,value_47,value_48,value_49,value_50,value_51,value_52,value_53
45,5105,108,2,sitting,0.0058,2.1742,-0.0287,0.096,0.3229,1.1305,1.1263,-0.0206,-0.0138,0.0288,0.0225,-0.0288,-0.0279,0.0035,0.0131,0.0273,0.0208,0.0114,0.4768,0.0271,-0.5253,-0.0005,-0.0037,0.0104,1.202,-0.0011,-0.0303,-0.0247,-0.0317,-0.0088,-0.1796,-0.0375,-0.0558,-0.0046,0.0072,0.0061,-0.0045,-0.6713,-0.0099,1.437,-0.0123,-0.0064,0.0036,0.468,0.0073,0.0086,0.0217,-0.0133,0.0193,0.0106,0.0164,-0.0386,-0.0102,0.0058
46,5106,108,2,sitting,0.0166,0.9819,-0.0034,0.0826,0.1279,0.3571,0.1645,-0.0257,-0.0004,0.0315,0.0258,-0.0138,-0.0281,0.0035,0.0117,0.0275,0.0195,-0.0112,0.2255,-0.0049,-0.5481,-0.0068,-0.0003,0.0008,1.1195,-0.0106,0.0124,-0.0183,-0.002,-0.0211,-0.1832,-0.0245,-0.0124,-0.038,-0.0096,0.0007,-0.0036,-0.5964,-0.0061,0.7722,-0.0023,-0.0156,0.0084,0.4162,0.0067,0.0047,0.0347,0.0103,0.0183,0.0033,0.0239,-0.0377,-0.0118,0.0036
47,5107,108,2,sitting,0.0084,2.2333,-0.0212,0.126,0.4104,1.0951,0.3584,0.0044,-0.026,0.0149,0.0165,-0.0144,-0.0326,0.0027,0.0083,0.0283,0.0187,-0.0047,0.3862,-0.0207,-0.5578,-0.0033,0.006,0.0022,1.1235,0.0242,-0.0058,-0.0255,-0.0262,-0.01,-0.1649,-0.034,-0.0484,-0.04,-0.0236,0.01,-0.0057,-0.4798,-0.0041,0.7747,0.0004,-0.0196,0.0184,0.335,0.0061,0.0039,0.0198,0.0149,0.0034,0.0013,0.0253,-0.0343,-0.011,0.0052
48,5108,108,2,sitting,0.004,1.1208,-0.0181,0.1374,0.4576,1.4476,0.2681,0.0003,-0.0062,0.0181,0.0094,0.0068,-0.0257,0.0052,0.0118,0.0293,0.0189,0.0234,0.1643,-0.0081,-0.5544,-0.0001,-0.0019,-0.0064,0.9714,-0.0187,0.013,0.0202,-0.0026,-0.0008,-0.1902,-0.0129,-0.0241,-0.0483,-0.0081,0.0084,-0.0064,-0.3137,-0.0081,1.4073,-0.0035,-0.0125,0.0115,0.3246,0.0082,0.0015,0.0257,0.0083,0.017,0.0017,0.031,-0.0367,-0.0106,0.0035
49,5109,108,2,sitting,0.0041,1.2911,-0.0114,0.1248,0.3269,1.0847,0.1266,-0.0037,-0.0032,0.0192,0.0113,-0.0076,-0.0253,-0.0029,0.0134,0.0254,0.0189,0.0005,0.1729,-0.0163,-0.5735,0.0024,-0.0048,-0.0484,0.8524,-0.0096,0.0116,0.0102,0.0076,-0.0251,-0.1645,-0.0174,-0.0193,-0.0085,-0.0055,-0.0074,-0.0026,-0.3233,-0.012,0.7622,-0.0076,-0.0123,-0.0019,0.3871,0.0134,0.0044,0.0248,-0.0034,0.0149,-0.0045,0.0125,-0.0339,-0.0103,0.0032
51,5111,108,2,sitting,0.0026,1.3326,-0.0128,0.1253,0.3268,0.9813,-0.2436,0.0006,-0.0112,0.0257,0.0029,-0.0142,-0.0141,0.0021,0.0079,0.0264,0.0187,0.005,0.2563,-0.034,-0.5226,-0.0066,0.0032,0.0029,0.9127,-0.0177,0.0334,-0.0021,-0.0102,-0.023,-0.1721,-0.0165,-0.0412,-0.0229,-0.0304,0.0081,-0.0026,-0.333,-0.0071,0.8398,-0.0077,-0.0164,0.0103,0.4589,0.0156,0.0121,0.018,0.0082,0.0016,0.0033,0.0146,-0.0352,-0.0112,0.0048
52,5112,108,2,sitting,0.0005,1.2966,-0.0254,0.1553,0.4587,1.3174,0.1641,0.0054,0.0047,0.0156,0.0184,-0.0074,-0.0305,0.0013,0.0102,0.0283,0.0167,-0.001,0.2116,0.0212,-0.5478,-0.005,0.0017,0.0074,1.1748,0.0281,-0.0068,0.0111,-0.0142,0.0041,-0.1652,0.0152,-0.0186,-0.0038,-0.0012,-0.0149,-0.0008,-0.3425,-0.0088,0.7811,0.005,-0.0175,0.0101,0.3224,0.0051,-0.0049,0.0233,0.0021,0.0119,0.0007,0.0254,-0.0351,-0.0126,0.0053
53,5113,108,2,sitting,0.0051,1.265,-0.0189,0.1127,0.306,0.9795,0.4571,-0.0012,-0.0051,0.0168,0.0148,-0.0116,-0.025,0.0045,0.0085,0.0336,0.0152,0.0014,0.2836,-0.0285,-0.5138,-0.0043,-0.0024,-0.0016,1.0561,0.0351,0.0052,0.0002,-0.0146,0.0077,-0.1994,-0.023,-0.0284,-0.0402,-0.0111,0.0093,-0.0064,-0.3187,-0.0089,0.7434,0.0058,-0.016,0.018,0.3262,0.0151,0.008,0.0305,0.0054,0.019,0.0049,0.018,-0.0354,-0.0137,0.0049
54,5114,108,2,sitting,0.004,1.2967,-0.0205,0.1406,0.2294,0.7305,-0.0732,-0.0008,-0.0004,0.0176,0.0164,-0.0118,-0.019,0.0053,0.0095,0.0269,0.0194,0.0011,0.2389,0.002,-0.4991,-0.0118,-0.0021,-0.0434,1.0584,0.0162,-0.0244,-0.0347,-0.0118,-0.0141,-0.1549,-0.0256,-0.0088,-0.0274,0.0041,-0.014,-0.0041,-0.3144,-0.0041,1.4571,0.0015,-0.0123,0.0041,0.4749,0.0237,-0.0021,0.0345,0.004,0.0262,0.0042,0.0134,-0.0365,-0.0117,0.0044
55,5115,108,2,sitting,0.0005,1.3015,-0.0055,0.0997,0.3144,1.0764,0.2525,0.0052,-0.0066,0.0185,0.0084,-0.0011,-0.0275,-0.0043,0.0094,0.0332,0.0217,0.0067,0.4173,0.0083,-0.5313,-0.0024,-0.0062,-0.0345,1.0348,-0.0331,0.0087,0.0142,0.0011,0.005,-0.1547,0.0006,-0.0243,0.0174,0.0087,0.0013,-0.0016,-0.3053,-0.0085,1.4502,-0.009,-0.0046,0.0036,0.2416,0.0117,0.0132,0.0188,0.0018,0.0204,0.01,0.0235,-0.0369,-0.0109,0.0032
56,5116,108,2,sitting,0.0022,1.3014,-0.0155,0.1468,0.4076,1.1034,0.1341,0.0075,0.0058,0.0175,0.007,-0.0117,-0.0236,0.0042,0.0134,0.025,0.0182,0.0011,0.4234,0.0012,-0.5165,-0.0002,0.0027,0.016,1.1703,0.0094,0.002,0.0089,-0.0017,0.0075,-0.1482,-0.0254,-0.0462,-0.0147,0.0109,-0.0125,-0.0078,-0.6197,-0.0063,1.5034,-0.016,-0.0098,0.0147,0.3635,0.0135,0.0051,0.0151,0.0046,0.0287,-0.0023,0.0203,-0.0359,-0.0112,0.0037
57,5117,108,2,sitting,0.0113,2.1673,-0.0351,0.164,0.3212,0.9728,-0.3644,0.0103,-0.0161,0.0316,0.0185,-0.0121,-0.0189,0.0107,0.0059,0.032,0.0247,0.0373,0.3783,0.0215,-0.5872,0.0176,-0.0204,0.0057,0.9296,0.0069,0.0453,0.0112,0.0002,-0.025,-0.1612,0.0145,-0.0336,-0.0237,-0.0101,-0.005,-0.0021,-0.368,-0.0097,0.7476,0.0039,-0.019,0.0037,0.4547,-0.0177,0.0034,0.0264,-0.0048,0.018,0.0157,0.0243,-0.0376,-0.0102,0.0047
58,5118,108,2,sitting,0.0285,1.37,-0.0247,0.1538,0.453,1.1876,-0.298,-0.0345,-0.0187,0.0043,0.0024,0.0133,-0.0278,-0.0056,0.0097,0.0287,0.0179,-0.0133,0.2839,-0.0016,-0.5306,-0.0007,-0.0037,-0.0353,0.8979,-0.0333,0.0055,0.0214,0.0158,-0.0075,-0.139,-0.0241,-0.016,-0.0053,-0.0052,0.0045,-0.0067,-0.343,-0.0064,0.8147,0.0043,-0.0238,0.0185,0.3855,0.0053,0.0114,0.0266,0.0115,0.0218,0.0126,0.0216,-0.0365,-0.0133,0.0055
59,5119,108,2,sitting,0.0077,1.3126,-0.0139,0.1062,0.3186,0.9864,-0.0179,0.0157,-0.0285,0.0112,0.0052,-0.0267,-0.0212,-0.0014,0.0097,0.032,0.0182,-0.0042,0.3719,-0.0092,-0.5839,-0.0042,-0.0025,0.0237,1.2038,-0.0221,-0.0234,-0.0301,-0.02,0.0003,-0.1934,-0.012,-0.0278,-0.007,-0.0266,0.0126,-0.0075,-0.3487,-0.0096,1.4526,0.0005,-0.0196,0.0056,0.4677,0.0147,0.0046,0.0211,-0.0006,0.0129,-0.0058,0.0227,-0.0356,-0.0102,0.0028
60,5120,108,2,sitting,0.0061,2.4586,-0.0243,0.1265,0.2848,0.8685,-0.3034,-0.0082,0.0066,0.0162,0.0047,-0.0001,-0.0265,-0.004,0.0078,0.0263,0.0186,0.0008,0.2942,-0.005,-0.4508,-0.0016,-0.0008,-0.0309,1.036,-0.0351,0.0179,-0.037,-0.0152,-0.0207,-0.1986,-0.0235,-0.0516,-0.0099,0.017,0.0041,-0.0058,-0.671,-0.0044,1.4396,-0.0057,-0.0176,-0.0113,0.4008,0.0157,0.0046,0.0218,0.0056,0.0116,0.0146,0.0253,-0.0345,-0.013,0.0065
61,5121,108,2,sitting,0.0085,1.3511,-0.0234,0.099,0.2431,0.836,0.1128,0.0028,0.0006,0.002,0.0028,-0.0054,-0.0346,-0.0006,0.006,0.0277,0.0179,0.0004,0.2269,0.0021,-0.5082,-0.0031,-0.0026,-0.0183,1.0634,-0.0269,-0.021,-0.0354,0.0041,0.0046,-0.1432,-0.0293,-0.0128,-0.0215,0.0101,0.0052,-0.0011,-0.4133,-0.0077,1.45,-0.0115,-0.0038,0.0063,0.2951,0.0153,0.0068,0.0347,0.0059,0.0171,0.0022,0.0255,-0.0356,-0.011,0.0052
62,5122,108,2,sitting,0.011,1.2859,-0.005,0.1233,0.3287,1.064,0.3686,0.0104,0.0023,0.0121,0.007,-0.0212,-0.0246,0.0023,0.0136,0.0283,0.0183,-0.0013,0.2669,-0.0043,-0.5531,-0.0013,0.0024,-0.0091,1.4183,-0.0021,-0.0202,-0.008,-0.0122,-0.0024,-0.1627,-0.0321,-0.0271,-0.0386,-0.0172,-0.0103,-0.0051,-0.5074,-0.0114,1.6464,0.0036,-0.0202,0.0164,0.4032,0.0094,0.0037,0.0317,0.0094,0.018,0.0054,0.0214,-0.0359,-0.0104,0.0026
63,5123,108,2,sitting,0.0002,1.3313,-0.0248,0.0846,0.3133,0.9787,0.3675,0.0214,-0.0027,0.0147,0.0104,-0.0213,-0.0186,0.0018,0.0066,0.0333,0.0164,0.0182,0.243,0.0011,-0.5027,-0.0021,0.0044,-0.0017,1.1639,-0.0095,-0.0008,0.0115,0.006,0.0016,-0.1666,-0.0264,-0.0214,-0.0097,-0.0006,-0.0061,-0.0051,-0.3036,-0.0105,1.0141,0.0013,-0.0147,-0.0106,0.2431,0.0132,0.0066,0.0201,0.0037,0.0071,0.0036,0.0183,-0.0362,-0.0132,0.0023
64,5124,108,2,sitting,0.0038,1.3171,-0.0129,0.0646,0.3782,1.0238,0.3168,-0.0113,-0.0223,0.0185,0.0144,-0.0138,-0.0219,-0.0045,0.0073,0.0293,0.0183,-0.031,0.3769,-0.0278,-0.5155,-0.0005,0.0053,-0.0234,1.1199,-0.0278,-0.0053,-0.0027,-0.0222,0.0142,-0.1521,-0.0227,-0.0243,-0.0086,-0.0034,0.008,-0.0019,-0.3116,-0.0035,0.7938,-0.0097,-0.0111,0.0153,0.4439,0.0041,0.0076,0.0241,0.0073,0.026,0.0015,0.0198,-0.0362,-0.0118,0.0037
65,5125,108,2,sitting,0.0056,2.0339,-0.026,0.2074,0.7036,1.2436,-0.4609,-0.0055,0.0014,0.0209,0.012,-0.0066,-0.0278,-0.0011,0.0136,0.0251,0.0186,0.02,0.4424,0.0107,-0.5187,0.0007,-0.0004,-0.0105,2.4061,-0.027,0.01,0.0003,0.0063,-0.0068,-0.1557,-0.0289,-0.0684,-0.0205,-0.0067,0.0083,-0.0044,-0.334,-0.0113,1.4244,-0.0131,-0.0125,0.0029,0.4356,0.017,-0.0061,0.0246,0.0053,0.0168,0.0026,0.0175,-0.0349,-0.0135,0.0052
66,5126,108,2,sitting,0.0117,2.2416,-0.0262,0.0396,0.2581,0.7587,0.2993,-0.0161,0.0056,0.0215,0.001,0.0106,-0.0342,0.0029,0.0115,0.0255,0.0202,0.0262,0.1849,-0.0092,0.2969,0.0058,-0.0066,-0.0025,1.2146,-0.0169,0.04,0.0065,0.003,0.0136,-0.1351,-0.0424,-0.0034,0.0151,-0.0042,0.0029,-0.0041,-0.5152,-0.0055,1.4225,-0.0103,-0.0127,0.0143,0.4398,0.0173,-0.01,0.0126,0.007,0.0119,-0.0041,0.0208,-0.0364,-0.0118,0.0054
67,5127,108,2,sitting,0.0032,2.2844,-0.0305,0.1362,0.4166,1.1577,0.1373,-0.0007,-0.0054,0.0358,0.0165,-0.013,-0.0237,0.0051,0.0156,0.0283,0.0156,0.0281,0.3269,0.0093,-0.4454,-0.0071,-0.0048,0.0284,1.3379,-0.0231,-0.0349,-0.0384,-0.0132,-0.0111,-0.1843,-0.0357,-0.0212,-0.0244,0.0147,-0.002,-0.0043,-0.5846,-0.0084,1.4503,-0.0135,-0.0167,0.0151,0.4178,0.0211,0.0135,0.0141,0.0008,0.022,0.0055,0.0252,-0.0341,-0.0132,0.0057
68,5128,108,2,sitting,0.0032,2.412,-0.0347,0.1631,0.445,1.2247,0.2909,-0.0067,-0.0136,0.0136,0.0126,-0.0053,-0.0294,-0.0052,0.0097,0.0377,0.0188,-0.0264,0.3335,-0.0053,-0.5754,-0.0045,-0.0043,0.0056,1.1087,-0.031,-0.0483,0.0102,-0.0108,0.0016,-0.1718,-0.0269,-0.0271,-0.0246,-0.0122,-0.0257,-0.0067,-0.5935,-0.0077,0.7654,-0.0028,-0.0124,-0.0048,0.442,0.0127,0.0018,0.03,-0.0054,0.033,-0.0022,0.022,-0.0374,-0.011,0.0044
69,5129,108,2,sitting,0.0123,1.332,-0.031,0.1607,0.4766,1.2221,0.4871,-0.011,-0.0252,0.0239,0.0039,-0.0047,-0.0218,0.0027,0.0126,0.0314,0.0185,-0.0178,0.154,-0.0236,-0.5531,-0.006,0.0009,-0.034,1.1191,-0.0044,0.01,-0.041,0.0046,0.0062,-0.1846,-0.0117,-0.0131,-0.0224,-0.0078,-0.0022,-0.0057,-0.5203,-0.0061,1.4425,-0.0022,-0.0177,-0.0136,0.2829,0.0078,0.0098,0.017,-0.0067,0.015,0.0049,0.0177,-0.037,-0.0111,0.0016
70,5130,108,2,sitting,0.0022,1.2747,-0.0263,0.065,0.1777,0.5387,0.4286,-0.0022,-0.0144,0.0141,0.0126,0.0002,-0.03,0.005,0.0108,0.0265,0.0169,-0.0067,0.447,-0.0013,-0.5796,-0.0007,-0.0035,0.0032,1.1513,0.0011,-0.0034,0.0071,-0.0111,0.0075,-0.1427,-0.0265,-0.0374,-0.013,-0.005,-0.0175,-0.0068,-0.5095,-0.0095,1.4456,-0.0132,-0.0087,0.0156,0.4176,0.0075,0.0038,0.0264,-0.0043,0.0218,0.0084,0.0186,-0.0348,-0.011,0.0021
71,5131,108,2,sitting,0.0153,1.3328,-0.027,0.162,0.4579,1.0337,0.4544,0.0164,0.0038,0.013,0.0059,-0.0031,-0.0262,-0.0027,0.0142,0.0275,0.0178,-0.0255,0.3087,-0.0163,-0.5388,-0.001,-0.0058,0.0021,1.1088,-0.0302,-0.0129,-0.0034,-0.0122,-0.0032,-0.1672,-0.0337,-0.0379,-0.0251,-0.0037,-0.0202,-0.0032,-0.5831,-0.0051,1.0171,-0.0132,-0.0116,0.0109,0.3985,0.003,0.006,0.0244,0.003,0.0246,-0.0041,0.0217,-0.0351,-0.0114,0.0032
72,5132,108,2,sitting,0.0016,1.1338,-0.0155,0.097,0.2168,0.7484,0.5752,0.0034,0.0033,0.014,0.0019,-0.003,-0.0326,-0.0003,0.0096,0.0257,0.0189,-0.0158,0.3074,-0.0251,-0.509,-0.0006,-0.0023,0.0186,1.1296,0.0068,0.0236,-0.024,0.0218,0.0109,-0.1244,-0.0261,-0.0108,-0.0404,-0.0151,-0.002,-0.0007,-0.3475,-0.0093,1.6555,-0.0099,-0.0137,-0.0064,0.9846,-0.0102,-0.0042,0.0256,0.0101,0.0115,0.0047,0.0232,-0.0383,-0.0102,0.0049
73,5133,108,2,sitting,0.0144,0.5093,-0.0337,0.1719,0.4411,1.1527,-0.3255,0.0433,-0.0162,0.052,0.0226,-0.0136,-0.0256,0.007,0.0162,0.037,0.0137,-0.0089,0.3502,-0.0172,-0.5747,-0.0052,-0.005,-0.0616,1.2316,0.0476,0.0378,-0.0122,0.0165,-0.0284,-0.1883,-0.04,-0.033,-0.0368,-0.0053,0.0016,-0.0061,-0.6542,-0.0085,1.6788,-0.0112,-0.0146,0.0105,0.4581,0.0025,0.0079,0.0217,0.0056,0.0216,0.0002,0.0274,-0.0353,-0.0117,0.0042
74,5134,108,2,sitting,0.0048,1.2295,-0.0149,0.1482,0.3596,0.987,0.2239,0.0052,-0.0157,0.026,0.0096,-0.0043,-0.0327,0.004,0.0087,0.0259,0.0211,0.0084,0.2447,0.0011,-0.4941,-0.0034,-0.0038,0.0273,1.2656,0.0354,0.0132,0.0138,-0.016,0.0218,-0.1273,0.0178,-0.057,-0.008,0.0069,0.0155,-0.0022,-0.6143,-0.0052,1.4482,-0.011,-0.0112,-0.0086,0.4122,0.0171,0.0064,0.0175,0.0043,0.0243,-0.005,0.034,-0.0359,-0.0118,0.0045
75,5135,108,2,sitting,0.0065,1.1898,-0.0269,0.1187,0.3082,0.9482,-0.33,0.0053,0.0053,0.0239,0.0149,0.001,-0.0249,0.0061,0.015,0.0254,0.0156,0.004,0.4517,0.0123,-0.5851,-0.002,-0.0004,0.0064,1.0074,0.0205,-0.0287,-0.0066,-0.0024,0.0125,-0.1846,-0.0295,-0.0656,-0.0259,-0.0222,0.0017,-0.004,-0.4034,-0.0105,1.623,-0.0085,-0.0197,0.0038,0.3439,-0.0123,0.0022,0.0238,0.0103,0.0184,0.0123,0.0313,-0.0375,-0.0132,0.0041
76,5136,108,2,sitting,0.0134,1.25,-0.0186,0.1152,0.3029,1.0405,0.3253,-0.0106,-0.0106,0.0376,0.0265,0.0055,-0.0291,-0.0014,0.0076,0.0213,0.0164,-0.0071,0.183,-0.0288,-0.466,-0.0006,-0.0024,-0.0066,1.2125,-0.027,-0.0019,-0.022,-0.0012,-0.02,-0.1397,-0.0185,-0.0324,-0.0178,-0.0255,-0.0077,-0.0043,-0.3185,-0.0034,0.8542,0.0008,-0.0227,0.0044,0.344,0.0058,-0.0033,0.0197,0.001,0.0114,-0.0042,0.0189,-0.0369,-0.0135,0.0051
77,5137,108,2,sitting,0.0151,2.1452,-0.0072,0.0273,0.3754,0.9776,0.7141,0.0317,-0.0033,0.0218,0.0183,-0.0088,-0.0329,0.0004,0.0107,0.0197,0.018,0.0066,0.3403,-0.0185,-0.5329,0.0038,0.0027,-0.0131,0.9297,0.0035,-0.0171,0.0281,-0.0019,0.0003,-0.1495,-0.0366,-0.001,-0.0163,0.016,0.0032,-0.0061,-0.3151,-0.009,1.0839,-0.0061,-0.0169,-0.0174,0.4559,0.0028,0.0013,0.0352,0.0029,0.0177,0.0111,0.0284,-0.0366,-0.0102,0.0045
78,5138,108,2,sitting,0.0137,1.3582,-0.0208,0.1157,0.342,1.0627,0.2527,0.0375,0.0108,0.0269,0.0044,-0.006,-0.0277,0.0026,0.0083,0.0306,0.0174,-0.0173,0.2855,0.0174,-0.5346,-0.005,-0.0032,0.0222,1.1681,-0.0058,-0.0328,0.0181,-0.043,0.0059,-0.1665,0.0026,-0.0252,-0.0271,-0.0029,-0.0238,-0.0034,-0.3614,-0.005,0.8584,0.0008,-0.0198,-0.0165,0.4489,0.0133,0.0115,0.0288,0.0018,0.0318,0.0062,0.0346,-0.0356,-0.0116,0.0019
79,5139,108,2,sitting,0.0024,1.1489,-0.0176,0.105,0.3235,1.0861,0.5619,-0.0017,0.0065,0.0134,0.0064,0.0002,-0.0259,-0.0007,0.0082,0.0286,0.0178,0.0123,0.1391,-0.009,-0.5388,-0.0103,-0.0016,-0.0068,0.9166,0.01,-0.0112,0.0136,0.0014,0.0014,-0.1347,-0.0263,-0.026,-0.0438,0.0087,0.0115,-0.0067,-0.3216,-0.0086,0.7708,-0.0065,-0.0188,0.0041,0.3947,0.0138,0.002,0.0295,-0.0036,0.0183,0.0061,0.0161,-0.036,-0.0123,0.0028
80,5140,108,2,sitting,0.0052,1.2721,-0.0161,0.1685,0.3362,0.9404,-0.4063,-0.0212,-0.0117,0.0171,0.0149,0.003,-0.0246,0.0056,0.0079,0.025,0.0163,-0.0175,0.3337,-0.0364,-0.5822,-0.0056,0.0016,0.0115,1.0034,-0.0224,0.025,-0.0281,-0.0177,0.0051,-0.1563,-0.0338,-0.041,-0.032,-0.0101,-0.0056,-0.0051,-0.3122,-0.0101,0.8079,-0.0047,-0.014,0.0141,0.338,0.003,0.0033,0.0268,-0.0063,0.0183,0.0035,0.0137,-0.0377,-0.0114,0.0062
81,5141,108,2,sitting,0.0152,1.3002,-0.0192,0.1573,0.3679,1.0903,0.4174,-0.0124,0.0019,0.0089,0.0031,-0.01,-0.0293,-0.0046,0.0103,0.0278,0.0169,-0.0201,0.3084,-0.0242,-0.4626,0.0008,0.0048,-0.0317,1.0823,-0.0105,-0.0302,-0.0266,-0.008,0.0033,-0.1783,-0.0238,-0.033,-0.0327,-0.0131,-0.0008,-0.0006,-0.3211,-0.0062,0.7989,-0.0141,-0.0104,0.0186,0.4475,0.0203,0.0046,0.0287,-0.007,0.005,0.0062,0.0251,-0.0375,-0.0112,0.0019
82,5142,108,2,sitting,0.0136,1.3206,-0.0176,0.1444,0.4511,1.129,-0.5216,0.0024,-0.0235,0.022,0.0053,-0.0179,-0.0271,0.0065,0.0098,0.0299,0.0173,-0.0053,0.299,0.002,-0.5318,-0.0165,-0.0126,-0.0034,1.179,-0.0023,-0.0043,-0.0024,-0.0364,-0.0261,-0.1964,-0.0281,-0.0062,-0.0189,-0.0146,0.0061,-0.0073,-0.3447,-0.0045,0.672,-0.0096,-0.0147,0.0052,0.3724,0.0048,-0.0135,0.02,0.0054,0.0184,0.0067,0.0133,-0.036,-0.0128,0.0037
83,5143,108,2,sitting,0.011,1.2501,-0.0166,0.1512,0.5104,1.4333,0.0768,0.0167,0.0042,0.015,0.0052,-0.0101,-0.031,0.0061,0.014,0.0266,0.0158,-0.023,0.2881,-0.0053,-0.5763,0.0006,-0.0045,-0.0032,1.1511,0.0364,0.0224,-0.0027,-0.0036,-0.0385,-0.1826,-0.0306,-0.0402,-0.0054,-0.0156,-0.016,-0.0069,-0.3066,-0.0083,0.7593,0.0002,-0.0134,0.0141,0.4197,0.017,0.003,0.024,0.005,0.0133,-0.0058,0.0218,-0.0356,-0.0102,0.0039
84,5144,108,2,sitting,0.0103,2.3897,-0.0288,0.2765,0.2245,0.7329,0.184,-0.0029,-0.0034,0.0278,0.0102,-0.0083,-0.0271,0.0047,0.0121,0.0265,0.0187,-0.0073,0.259,0.0074,0.4223,0.0045,0.0042,0.0054,1.1571,-0.0332,-0.0236,-0.0126,0.003,-0.0215,-0.1307,-0.0333,-0.0443,-0.0035,0.0029,0.0029,-0.0002,-0.5368,-0.0073,0.7539,0.0031,-0.0179,0.0126,0.4327,0.008,0.004,0.0133,0.006,0.0054,-0.0014,0.0171,-0.0364,-0.0102,0.005
85,5145,108,2,sitting,0.0223,1.3297,-0.0184,0.1079,0.3366,1.0513,0.4142,0.0047,-0.024,0.013,0.0107,-0.0122,-0.0254,-0.0035,0.0108,0.0272,0.0183,0.0375,0.3021,-0.0036,-0.5533,-0.0001,-0.002,-0.0124,1.1088,-0.0173,0.0077,-0.0013,0.0012,-0.02,-0.15,-0.0189,-0.0402,-0.0054,0.0011,0.0155,-0.003,-0.3398,-0.0046,0.699,-0.0041,-0.0124,0.0021,0.4649,0.0021,0.0131,0.0153,-0.0024,0.0123,0.0041,0.0284,-0.0348,-0.0124,0.0044
86,5146,108,2,sitting,0.0104,1.357,-0.0126,0.1556,0.4814,1.0999,-0.2713,0.007,0.0116,0.0173,0.0144,-0.0068,-0.0242,0.0041,0.0115,0.0288,0.0162,-0.0037,0.1546,0.0126,-0.5734,-0.0056,0.0012,0.0036,1.0536,-0.0368,-0.0087,-0.0028,-0.0058,-0.0262,-0.1341,-0.0305,-0.0198,-0.0451,-0.0203,0.0052,-0.002,-0.322,-0.0138,0.7416,0.001,-0.0198,-0.0177,0.4334,0.0141,0.016,0.0226,0.0153,0.0214,0.0088,0.0317,-0.036,-0.0123,0.0038
87,5147,108,2,sitting,0.014,1.2663,-0.0235,0.0746,0.2398,0.7384,0.4153,-0.0101,0.0008,0.0143,0.0147,0.0022,-0.0274,0.0054,0.0074,0.0279,0.0177,0.0069,0.257,-0.0074,-0.5778,-0.0024,0.0034,-0.0252,1.0755,0.0136,-0.0177,0.003,-0.017,-0.0001,-0.1667,-0.0275,-0.0105,-0.006,-0.0009,-0.0043,-0.002,-0.3433,-0.0125,0.726,-0.0114,-0.0118,-0.0018,0.4484,-0.0143,-0.0047,0.0312,-0.0069,0.0249,0.0051,0.0191,-0.0347,-0.011,0.0058
88,5148,108,2,sitting,0.0133,1.2415,-0.0152,0.1481,0.4117,1.167,-0.5209,-0.0017,0.0037,0.017,0.0078,-0.0273,-0.0284,0.0058,0.0147,0.0271,0.0196,0.0136,0.3884,-0.0035,-0.519,-0.0077,0.0048,-0.0377,1.1377,0.0041,-0.0445,-0.0254,-0.0156,0.0027,-0.1844,-0.0277,-0.0418,0.0144,-0.0261,0.0123,-0.0077,-0.319,-0.0076,0.8409,-0.0088,-0.0188,0.0211,0.4154,0.0264,0.004,0.0296,-0.0076,0.0179,0.0077,0.0183,-0.0381,-0.0104,0.0052
89,5149,108,2,sitting,0.0227,1.2904,-0.0131,0.033,0.2089,0.6627,0.5149,-0.0315,-0.0313,0.0355,0.0135,-0.0128,-0.0137,0.003,0.0114,0.0245,0.0147,-0.0344,0.4568,0.0056,-0.5446,-0.0052,-0.0055,0.0054,0.9399,0.0036,0.0128,0.0204,-0.0278,-0.0152,-0.1899,-0.0038,-0.0448,-0.0094,-0.0433,0.0128,-0.0057,-0.4398,-0.0034,0.7729,-0.0053,-0.0174,0.0056,0.3368,0.0036,0.0077,0.0246,0.0079,0.0208,0.0136,0.0287,-0.0381,-0.012,0.0043
90,5150,108,2,sitting,0.0202,1.3794,-0.0194,0.0604,0.2279,0.654,0.2801,-0.0234,-0.0152,0.0027,0.0076,0.0031,-0.0236,-0.001,0.0079,0.0243,0.0169,0.0053,0.3262,-0.0107,-0.5237,-0.01,-0.0067,-0.0182,1.1667,-0.0234,-0.0137,0.0051,-0.0098,-0.0003,-0.1544,-0.0252,-0.0272,-0.0274,0.0008,0.0167,-0.0016,-0.3427,-0.0052,1.4368,-0.0144,-0.0047,-0.0106,0.4671,0.0228,-0.0005,0.0301,0.009,0.0118,-0.0076,0.036,-0.0346,-0.0134,0.0066
